ID		X		Y		Z		Energy
217		0.316075	4.358154	2.446013	4565001173.128625
218		2.663006	0.989101	0.284583	14014144.188581
219		1.796815	2.338717	0.948233	410527.632498
220		0.865697	3.030723	1.839354	1130.825750
221		2.527986	0.012968	0.739571	527624593.565209
222		0.024041	1.384683	3.060333	99368125.572621
223		4.486779	3.206484	4.433275	674961903.253729
224		1.427321	0.547050	1.875726	317759.365409
225		4.364961	2.606908	4.400854	316385368.939698
226		2.493450	3.536209	1.635818	89087.775065
227		0.321382	3.852285	0.993971	38415.721536
228		2.767394	1.515290	1.983072	1582479.185774
229		3.051977	3.312105	4.321789	36806942.251605
230		4.000210	4.177802	2.352512	677101.824505
231		0.839565	1.705788	2.365480	63595.297949
232		1.579136	1.729829	3.750163	447725.338963
233		4.639469	1.216608	1.956647	396439.539911
234		4.072744	2.643930	2.503697	5262027.197606
235		0.948471	2.008891	0.110604	137871.778800
236		0.349325	4.502341	3.646814	1299494.804818
237		1.985143	4.823722	2.499099	11148924.384106
238		2.979114	2.591116	4.014389	2557267.720962
239		4.962186	0.643094	2.326494	1105736396.159989
240		4.283975	4.643304	1.504296	620917.375055
241		1.636488	0.482869	3.210084	123374.666463
242		4.001968	2.062005	4.939913	43811852.626178
243		2.752131	1.701474	1.156521	10757822.089571
244		4.708778	0.774219	3.800451	2922987279259.305664
245		2.212474	1.722689	0.809342	7666828.735507
246		2.323079	2.072015	0.311682	23691.999554
247		0.969893	4.057157	0.135404	118320.145250
248		3.468991	2.036271	2.726521	12135.595252
249		2.483380	1.998457	3.369615	295052383848.509521
250		4.809874	1.282432	3.012919	99161315.160165
251		1.314169	2.918920	3.495788	383194961.448484
252		4.524253	1.920887	0.557793	228824.863398
253		4.464166	4.673018	2.259267	129119.080008
254		0.620687	4.381796	3.033485	8940.939950
255		4.421138	1.594270	4.756175	130519.675062
256		0.230480	3.917349	1.828190	4041.703187
257		0.542162	4.887242	0.885347	617263469426.019165
258		0.677566	3.356233	2.921618	865509.497548
259		3.404087	0.839613	4.920075	21556286.318319
260		1.773702	0.649487	1.202507	25608111.534625
261		4.786620	1.963656	4.121427	776474.318581
262		3.282408	1.487910	1.042314	27222.902298
263		3.840201	0.952076	0.715332	8664127.940899
264		1.099468	1.572763	0.097128	497834.486039
265		4.132953	0.993901	1.691398	51415.807605
266		3.889128	1.224381	0.608747	8665872.579441
267		0.717318	1.766543	0.495989	26110737308.809616
268		1.602665	2.444109	3.852222	35658.160439
269		4.524282	0.848196	4.691835	3047618.990811
270		4.444357	2.621897	0.341322	500142.310895
271		0.646864	2.408518	2.304978	1191845.572793
272		4.768291	0.690926	3.792888	2922987785009.277832
273		0.810606	4.531127	4.744963	190580.030591
274		1.525938	0.630595	1.317726	2361146066.274596
275		1.623066	4.763548	2.311628	656352.549436
276		3.314464	3.652677	3.536008	6778.134524
277		3.923211	4.369994	0.302551	380067.241451
278		4.419201	0.972659	2.746660	50049.851945
279		3.271423	0.496941	3.594856	3261848436016.772461
280		2.963258	4.941298	1.216753	1402172.896616
281		3.304580	0.588163	3.625271	3261848440483.586426
282		0.609559	0.356454	4.316197	328848073.982696
283		4.402446	1.167059	3.847324	41195.117433
284		4.147410	2.692997	4.477919	92841974.015180
285		0.465136	4.316063	4.241467	263748.613848
286		2.776764	2.630528	2.894143	28754308.285093
287		1.312772	1.553739	2.264138	189025.969276
288		1.615323	0.972940	3.236797	30326080333.980206
289		4.361983	4.244362	3.733738	84631559.556974
290		2.956839	2.207621	3.675037	1286592776.705712
291		4.173592	0.512201	4.263199	157446.809079
292		2.798863	1.121760	4.619653	3328492.232941
293		2.115060	0.524206	0.786712	3252270.817878
294		0.962383	4.671616	3.479710	5367793.641664
295		0.440302	0.136753	2.795773	1038.197656
296		4.681769	2.913517	0.426301	372673.710154
297		2.575913	4.226289	1.980040	953489740992.635376
298		4.840051	0.841612	2.952979	125820.490488
299		3.076847	0.203595	2.197342	2748.038438
300		1.810586	3.160434	4.404963	293706.608514
301		0.485622	2.334026	4.917164	102752.855275
302		4.748821	0.132889	1.038924	22753049.570327
303		4.368474	2.247948	1.563130	32873.237193
304		0.155187	3.210332	1.234746	79187.854052
305		3.634897	3.650634	1.371499	4855351.762881
306		1.430670	3.332403	4.285015	428030.251940
307		1.856971	0.908316	3.511304	2785568.217144
308		3.837010	0.748366	4.352916	2771240.542931
309		1.789990	3.825214	4.556512	11596257.077820
310		3.987332	0.635799	2.716946	7317007.579874
311		3.392294	1.121421	0.050972	13739028.540769
312		3.309458	0.870243	0.183861	63529693.938846
313		4.348381	0.238717	2.431809	47477035.399377
314		0.911511	0.393904	0.642140	1682478.125535
315		2.146257	4.028801	4.292774	14906097041.122833
316		3.517756	0.459470	2.625177	29695.624402
317		2.802771	2.316441	3.533493	17832186180158748.000000
318		1.314076	1.153451	4.281860	15511512.646604
319		0.666992	2.943441	3.107073	62863.792205
320		0.223504	1.930772	3.742872	2040962.956510
321		2.940450	0.323067	4.864294	2146369.324226
322		2.991422	3.632525	0.734537	3658.800713
323		3.175283	2.980906	0.973254	292513.840541
324		0.607091	3.892417	1.367158	1577367.127557
325		1.249232	1.038674	0.395958	178645034.661573
326		0.542006	4.556430	0.855428	9060150.247839
327		3.167184	2.359202	3.171869	40680.643370
328		1.700677	3.673277	4.325320	77239248.991535
329		0.982537	4.340269	2.268761	322099.035410
330		4.089610	4.563773	4.199534	68046.817701
331		2.832482	2.504223	4.522600	3749969.940428
332		2.696776	0.495645	3.155125	5298.031041
333		3.431313	3.670927	1.136031	23992165.735561
334		4.404566	4.278019	0.028448	39312.564439
335		0.771724	0.527251	1.067123	1163567.326365
336		1.167682	1.069257	0.623553	664740337937398784.000000
337		2.023110	4.236441	2.982755	857338.134337
338		0.194980	0.937118	1.656032	122033.498656
339		4.520300	1.919654	0.996301	247436.316367
340		1.789061	1.009264	0.560074	30633908.448359
341		0.988595	3.841746	3.064297	705785.018268
342		0.511196	1.538522	3.559942	87895.073801
343		3.666321	4.969835	2.230870	479677101.260246
344		4.802351	4.374401	1.508888	13267.759541
345		4.830800	0.146125	2.036139	32929.429952
346		0.897922	1.313807	3.105396	226998435.377735
347		1.521475	3.336917	2.341837	72270.164768
348		4.504230	3.531897	3.278955	1736664825.888613
349		1.160262	3.052197	0.198609	4603817197.474031
350		2.156563	4.841258	1.207873	13186578.960607
351		2.716637	0.829853	0.049620	11925703.547899
352		0.780934	1.341049	1.588142	40735.512275
353		4.340876	0.007369	1.557977	590230.208529
354		1.571746	4.809721	0.932378	27936.361573
355		3.080634	4.640521	1.078503	18966644.718336
356		0.116773	0.538443	2.392310	1105596404.922569
357		3.222170	2.059918	0.729227	1106701.144766
358		0.564007	1.564148	4.261123	303953.602823
359		3.842962	2.724410	2.313320	5261655.128743
360		4.041571	4.880972	2.154578	821567.185317
361		0.249445	2.597610	2.984432	12204.601705
362		0.299065	3.378544	4.325481	2423.636851
363		1.887207	2.719420	4.332850	161496704.522786
364		3.445184	4.291166	4.142571	5106010689.570601
365		4.377562	2.371800	3.783092	8010.904693
366		0.456065	2.488573	4.321534	36786.407821
367		2.848375	0.710743	1.381452	514425.039851
368		3.577602	1.274750	2.945600	62233.555272
369		2.838725	0.117712	0.670009	2024528.808740
370		0.152045	4.159283	0.550982	518822.804040
371		2.306624	4.408728	3.148591	598905.030595
372		0.291056	4.707792	1.527135	99093.108994
373		4.616537	1.594999	4.246555	3563396.944606
374		3.949387	0.040183	3.537721	1645547.616356
375		3.091958	4.417745	0.909521	17382972.386803
376		1.875050	4.873811	3.398094	1577.135029
377		1.196584	2.722185	4.108837	5381823.177413
378		2.578036	1.299787	0.383587	4971389.286856
379		0.523636	4.138512	0.501299	1632911.442357
380		1.193646	4.290558	4.660582	18004984949971.882812
381		1.744628	1.597182	4.069310	1116113.620591
382		4.893219	1.888238	3.777102	2666259.751847
383		1.420354	1.504774	0.372101	420646.222017
384		0.666909	0.454161	0.412285	11109117.451995
385		4.204630	3.546119	4.830030	509987.961815
386		0.114151	0.421168	4.703840	168527691.329407
387		3.512245	1.617752	2.426026	12139.541674
388		2.621082	4.195789	3.725813	2384.052269
389		3.004669	4.719425	2.864325	43052.454103
390		3.505968	0.913070	2.154883	1071.587583
391		3.166550	2.657698	3.752065	5120767.181500
392		2.235859	2.550917	0.640303	295097530.161935
393		1.012961	3.971271	2.145077	318533.139556
394		1.385063	4.638180	2.599238	323847.647859
395		1.797347	3.842811	1.145357	19205645.522215
396		1.627377	3.956962	1.566525	88962.083238
397		1.331218	2.469207	3.184277	594997.647838
398		3.757244	0.090289	2.380066	479520588.208928
399		2.483057	3.094959	2.099491	596097308.019969
400		0.347382	1.600927	3.012561	1235779.614875
401		2.502266	4.767477	0.670259	113139083861.376083
402		1.254331	2.003336	3.221175	36345.364583
403		1.894633	3.016297	2.192446	10664652.108288
404		4.039710	4.401360	1.830627	116674138.013701
405		1.638948	1.198707	0.673437	57677208.143315
406		2.784305	2.826084	4.630399	23764558.011350
407		4.350830	4.157302	2.099606	11843197.612102
408		2.535107	2.914546	2.189896	601443880.085248
409		4.915173	0.397602	0.284855	292471914.852403
410		2.014664	0.744985	1.885781	13325012.856904
411		0.027225	3.247250	1.653258	81063.644576
412		0.697483	4.501581	3.656594	3132539.900169
413		3.918659	1.396214	1.672892	48907.887821
414		1.111105	0.435925	1.074252	1163625.513795
415		2.941732	2.074873	2.272959	4876.233114
416		3.615169	4.859178	0.099044	123736.573676
417		3.245569	4.210007	4.256346	91934856.078413
418		0.345175	1.745115	2.170891	10644043.174818
419		2.535070	1.660288	2.568494	679212.053723
420		2.819925	3.674952	3.313479	6263.691271
421		4.705706	3.702176	1.560729	5881.244388
422		1.358965	4.399660	1.062310	78439.971555
423		0.015559	3.318319	2.458524	610490.573513
424		1.688450	4.429424	2.894449	300929.630350
425		2.762702	2.371156	4.969322	298649.324021
426		0.035661	0.986325	4.828499	195019.037250
427		0.134705	4.231894	4.038507	271508.899950
428		4.391050	4.577069	0.783621	6548314367.058904
429		1.561942	2.112139	2.443909	1195.456654
430		4.130436	4.932064	1.118861	3102752.426642
431		2.443914	4.637770	4.821037	1658105.855245
432		4.004643	0.996735	4.220697	2638287.292379
433		0.066953	1.012294	2.539016	8374380406.307933
434		2.525477	2.700744	1.968440	5659392.588863
435		0.419926	0.463446	4.339596	330384836.650302
436		0.389248	0.499107	0.325921	9572703.289932
437		0.217747	0.633812	4.557815	20350470.523380
438		4.256254	0.024862	4.134883	207608.499879
439		0.039875	1.586804	1.247023	6694.054240
440		2.483784	0.717240	1.179086	6029501.430033
441		3.602645	3.161154	0.816857	34686.098114
442		3.423683	2.165797	1.813592	43951816.099658
443		2.644380	2.232750	2.825885	13204170.493784
444		0.183395	4.758227	0.526629	39935.417092
445		2.151835	0.178153	0.990076	409614939468.331726
446		1.491430	0.567400	1.489183	2339174466.856387
447		1.817351	0.785147	2.122995	21665033.498838
448		1.375166	0.041401	2.147857	199009.701593
449		0.510050	0.081276	3.734661	79741.642691
450		1.757072	2.565060	4.451901	145774146.139925
451		2.936159	1.167705	2.613055	4974.942888
452		3.753015	4.591388	4.778852	91811.757214
453		0.566607	2.235768	2.011602	1212469.889274
454		3.392493	2.419163	1.769829	43923311.083187
455		3.919122	4.570998	1.947982	315393769.646742
456		4.909198	1.062428	2.515382	8374341182.739495
457		1.398380	2.879780	3.300529	383264066.721047
458		3.521375	4.254946	3.341930	2382.766411
459		0.669232	4.764996	3.423206	5688512.659041
460		4.403893	1.522068	0.988266	159445.919884
461		3.855794	4.458226	2.155971	87007069.074945
462		1.468849	3.211242	1.747359	3911.429784
463		1.247701	3.777849	3.983127	8160.671957
464		3.259303	2.170342	1.402290	122057.768413
465		0.029132	1.089464	0.973288	6937.392036
466		1.977114	0.998662	2.035716	34552980.699984
467		4.492496	2.397042	4.915496	33612.954413
468		2.793025	0.918417	4.170442	334935356.001817
469		1.134955	1.587649	3.935437	582345.404825
470		4.558161	0.991542	0.457505	117236.984371
471		0.546427	4.847336	4.915731	64853.229273
472		2.702398	1.316185	3.126973	4262567.135662
473		4.449757	2.563886	1.904822	33236.627811
474		3.432884	0.823189	4.075164	53482.490302
475		4.835174	0.852322	0.164628	6699313.119422
476		0.808462	2.829436	1.163290	2943943.274006
477		2.844178	2.321932	3.560332	17832187196320302.000000
478		2.759674	0.114957	4.478749	212327463.082446
479		1.930115	1.249913	1.066398	48141.173827
480		0.865553	0.808074	2.057940	76644.839600
481		1.323058	1.354501	1.905276	191734.442780
482		1.238789	4.056900	3.221461	703509.206211
483		4.365762	3.506657	0.785347	73277.170384
484		1.270585	1.939541	1.608536	679379024.616940
485		0.345749	1.774715	2.460858	10986702.030906
486		0.510377	2.583177	0.290293	167520.462869
487		1.673667	0.427354	2.612225	131159.986858
488		0.233999	3.187028	2.727183	59041523.761691
489		4.712748	0.117143	3.977096	324933.299857
490		0.779146	0.982696	4.785170	7091027069.826962
491		2.837086	2.305753	1.139671	39955.759162
492		4.742362	3.544542	0.196571	63191.378373
493		2.963822	2.910305	3.703227	2693044.790098
494		3.749169	4.180889	0.642768	114118.137886
495		0.357705	4.526638	2.417483	4567787840.372559
496		2.818563	0.037015	0.000660	952060814.803826
497		3.108856	1.710682	0.428014	181947104.998968
498		0.721082	1.944680	3.615042	57086.306997
499		3.448264	1.657428	3.732185	937.224815
								682833693380347776.000000
